id,hostname,model,exist in CA Spectrum
453296340608742780,LAXEBSW03-B1-IDFB1N,J9772A,False
453716258941773624,SYXAKSW03-02-Storage,J9776A,False
453952514602072939,BKKSPS05,"ProCurve J4899C Switch 2650, revision H.10.119, RO",False
455043091760396376,SZGSIS04.Marriott.com,cat29xxStack,False
455453097879306453,JHGSIS16,S5120S28PEI,False
455554203664968586,JHMRZS53,"HP J9777A 2530-8G Switch, revision YA.16.10.0016, ",False
455860536590244981,TSNTJS01,"HP J4865A ProCurve Switch 4108GL, revision G.07.11",False
456445712101076463,DSMRKP01.marriott.com,C11118PLteEA,True
456483339476808731,DENTWS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
456511223126168750,unknown,,False
457057266383839720,WAWPLWS69,"HP J9727A 2920-24G-PoE+ Switch, revision WB.16.10.",False
457242904447503558,TUSSPS217-TR-I-2,"HP J9775A 2530-48G Switch, revision YA.16.10.0016,",False
457636737841554594,SYXBRSW02-8#2F,J9626A,False
457866653137880562,XIYBRSW02-08-IDF,J9776A,False
457932620061956661,DXBJWS31,"HP J9147A 2910al-48G Switch, revision W.15.14.0018",False
458276828389920571,CHIWKP01.marriott.com,C899G-LTE-NA-K9,True
458777549784012051,unknown,,False
459124120564459080,DENLGS01,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
459546276721021109,XIYSSSW03-17-IDFG,"HP J9775A 2530-48G Switch, revision YA.16.10.0009,",False
459834553448502389,unknown,,False
459930579776841333,DTWDTS07,"HP J9777A 2530-8G Switch, revision YA.16.10.0016, ",False
460097286275580645,XIYWHSW01-12-R1201,J9774A,False
460243105101982191,CANULS42,S311026TP,False
460398376395281528,unknown,,False
461870901899870763,TSNTWS42.Marriott.com,WsC2960P48TcL,False
462246998284829683,unknown,,False
462305274505689592,DXBGL64,"HP J9728A 2920-48G Switch, revision WB.16.10.0016,",False
462896715832905379,YQMDRSW01-4-IDF.singledigits.net,cat29xxStack,False
463293075830166491,YQRAKSW06-BOH.marriott.com,cat29xxStack,False
463319764919017592,DALIRP01.marriott.com,C899G-LTE-NA-K9,True
463376223161403502,SGFRIP01.marriott.com,C1161X8PLteP,True
464066693718546400,ProCurveSwitch2510-48,"ProCurve j9020a Switch 2510-48, revision U.11.11, ",False
464505959484916790,unknown,,False
464910633785881121,unknown,,False
466789279926977621,FUOCYP01.marriott.com,899GLTELAK9,True
467684901424174269,DPSWISW40,"HP J8697A Switch 5406zl, revision K.16.02.0030, RO",False
467752559001835573,unknown,,False
468106782925037561,DELDMS55,Aruba JL260A,False
469018885774446805,GUPSHP01.marriott.com,C800,True
469286799627967320,unknown,,False
469393682905707123,YYCFPP01,1921k9,True
470084098474940228,CSXFPSW05-B1-IDFB,J9782A,False
471257188936652571,unknown,,False
472089089154489824,YQMDRSW02-4-IDF,cat29xxStack,False
472229398779047720,YULSISW4-19-IDF5,,False
472332471723866211,BHOCYS52,"ProCurve j9020a Switch 2510-48, revision U.11.66, ",False
475154983920124089,CGQSIS49,S3100V252TP,False
475594072153205030,NGOFPSW05-02-MDF,Aruba JL354A,False
476653410761452740,OSAJWSW08-02-MDFB,J9772A,False
476842919266093489,YYZXRSW01-54-IDF11.Marriott.com,C2960S,False
477382415716136314,LNKRIP01.marriott.com,891,True
479440359393896518,unknown,,False
479693856121225034,NPBAKSW01-3-IDF3A,,False
480253315206508418,WAWWI56,"HP J9774A 2530-8G-PoEP Switch, revision YA.16.10.0",False
480320013286964453,YYZRI,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
480609966829104797,YVRDVSW005-3-SRV.singledigits.net,cat29xxStack,False
481291615701591886,marrio-loncwmi2sg-1850717,881,True
481389613790122630,NOUSIS049.Marriott.com,catalyst35608PC,False
481554807518162771,STSUKS01,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
481837516657842021,RSTTSS01,"HP J4813A ProCurve Switch 2524, revision F.05.80, ",False
482256949916717404,TWFTWP01.marriott.com,C899G-LTE-NA-K9,True
483233200306704014,SHAWHSW02-10-IDF,"HP J9773A 2530-24G-PoEP Switch, revision YA.16.05.",False
484010230502766330,DENIVS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
484083876817476816,HHQMRS02,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
484398820651196476,STLMGP01.marriott.com,1921k9,True
484754971299815491,RKTRWS06,"HP J9729A 2920-48G-POE+ Switch, revision WB.16.10.",False
484931304959999399,TNAJSS48.Marriott.com,catalyst296048,False
484949059062239902,unknown,,False
485053642435570221,SHAMPSW03-01-IDF-01,J9776A,False
485479833309779653,unknown,,False
485623308727337035,CHIRNP01.marriott.com,891,True
485632116406611164,XIYCYSW02-15-IDF.marriott.com,C2960X,False
485950814045956852,OSAXRS001.Marriott.com,WS-C3850-24T-S,False
486565813711799895,CUNJWS05,Aruba JL254A,False
487507841304560778,DENGRSWTRC2-2,"Aruba 3810M Switch Stack, revision KB.16.10.0011, ",False
487707272715584186,MQPNLP01.marriott.com,C11118PLteEA,True
487993202117119725,unknown,,False
487995754292885823,LYAFPS44,S3100V2-26TP-EI,False
488185809815663244,TYOETSW01-34-EPS1G,J9772A,False
488845305936043281,BLRFPS06,"HP J9625A 2620-24-PoEP Switch, revision RA.16.04.0",False
489163516524828879,CZXMCSW09-42,J9776A,False
489427876917760387,unknown,,False
489634676078585666,SATJWSW45-1005.satjw.com,catalyst4506e,False
489706333213175581,unknown,,False
489783432202112915,unknown,,False
489885481919529408,FOCSIS47.Marriott.com,catalyst296024,False
490297514286316783,CHIJW-SW103-10-IDF1050,J9147A,False
490320663431610531,unknown,,False
491576256949350314,COKMCS10,"HP J9772A 2530-48G-PoEP Switch, revision YA.16.10.",False
491941513924144980,yxucy01,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
492263732493634854,DMMSI43,"HP J9727A 2920-24G-PoE+ Switch, revision WB.16.10.",False
492333846064046314,CANGNS56,S512052PWiNet,False
493270412277702916,SJCRNS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
493639060723064399,BKKSMS44.Marriott.com,cat29xxStack,False
493879635552667835,AUHMCS17,"HP J9310A Switch 3500yl-24G-PoE+, revision K.16.02",False
493975914931054615,SHAMPSW03-05-IDF,J9776A,False
494127195624579846,AUHRZS15,Aruba JL255A,False
494219110530536277,CHISNSW01,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
494388827912878877,FEZMCS16,"HP J9727A 2920-24G-PoE+ Switch, revision WB.16.10.",False
494651266794735318,BOM54S16,"HP J9773A 2530-24G-PoEP Switch, revision YA.16.10.",True
494995271500338921,unknown,,False
495002086978985020,CNSSIS44.Marriott.com,catalyst37xxStack,False
495377863566962895,NANTIS02,"HP J9775A 2530-48G Switch, revision YA.16.10.0016,",False
496259070267830108,unknown,,False
496266020504992175,unknown,,False
497233543509187047,XIYBRSW02-17-IDF,J9776A,False
497495359672095764,YYZDCSW01-E-01.Marriott.com,WS-C2960X-24TS-L,False
497512669340023581,BLRGTS06,"HP J9726A 2920-24G Switch, revision WB.16.10.0016,",False
497603308735307486,unknown,,False
497750470089826013,EVVTNS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
498334641304412660,LYAFPS46,S3100V252TP,False
498627467442321970,CHIBOSW02,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
498874484544461750,PHXLCP01.marriott.com,C11118PLteEA,False
499094887672590289,unknown,,False
499128791689634063,FRAASS40,"HP J9850A Switch 5406Rzl2, revision KB.16.10.0016,",False
499521101463245025,unknown,,False
499965588261440237,DADSI53,"Aruba 2930M Switch Stack, revision WC.16.10.0016, ",False
501438367380097940,DXBPJP01.marriott.com,C899G-LTE-NA-K9,True
502263636255160044,BJSFWS56,S3100-52TP-SI,False
502441112540409406,VLCAKP01.marriott.com,C11118PLteEA,True
502559227566275765,OKALCP01.marriott.com,C899G-LTE-NA-K9,True
503018410189032231,BKKCY42,"HP J9779A 2530-24-PoEP Switch, revision YB.16.10.0",False
503172486478601615,unknown,,False
503297160180353863,RIOMCS04.Marriott.com,catalyst3560G48TS,False
503600558416457030,YQTDESW01-04-IDF1,J9772A,False
504280093902558174,CSXFPSW08-B1-IDFC,J9773A,False
504324781914160759,unknown,,False
504512686721516354,unknown,,False
504779170681017929,CANTISW06-13-IDF,cat29xxStack,False
504824456804121946,CTUMJSW02A-1,J9776A,False
505378563934216836,NPBAKSW01-1-IDFV102,J9774A,False
505930408090915404,STLSAP01.marriott.com,1921k9,True
505975633504061520,XIYSSSW03-11-IDFG,"HP J9775A 2530-48G Switch, revision YA.16.10.0009,",False
506122201046988392,SZXXRS59,S5120-28C-EI,False
506174972636930964,ANCCYP01.marriott.com,C899G-LTE-NA-K9,True
506184938770094182,ProCurveSwitch2520-24-PoE,"HP J9138A Switch 2520-24-PoE, revision S.15.09.002",False
506410769026070037,ZHAFPSW01-B1-IDFA,J9773A,False
506531974769887386,LBBFIS01,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
506685282239453684,DALWLP01.marriott.com,1921k9,True
506937689799958928,ZHAFPSW01-04-IDFB,J9773A,False
507128172964944839,marrio-lonwhmi2sg-2940965.pipngw.mci.com,891,True
507253558006027269,TAOFPS45,S3100-26TP-EI,False
507375726299917919,OMAWEP01.marriott.com,1921k9,True
508081143957142257,WNZWISW06-38-IDF,J9775A,False
508410788388329095,CPTBRS01,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
508511319932329589,INCJWSW03-02-IDFB,,False
508664588638151444,BKIKKP01.marriott.com,C899G-LTE-NA-K9,True
508689752270633427,HYDMCS04,"ProCurve J4900B Switch 2626, revision H.10.119, RO",False
508999696466898192,unknown,,False
509411795734593025,AQJLC54,SG500-52P,False
509933443967036030,SLCSOP01.marriott.com,C11118PLteEA,True
509950581400138698,YYGDPP01.marriott.com,C891FK9,True
509967186480278190,SCLRZS07,"HP J9780A 2530-8-PoEP Switch, revision YB.16.10.00",False
510341025127892763,MAFFOP01.marriott.com,C11118PLteEA,True
510734210649854295,DALDWP01,1921k9,True
510849655306061957,LBBFIP01.marriott.com,C899G-LTE-NA-K9,True
511205294400744436,IXCJWS09,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
512234719103605520,unknown,,False
512698331399679595,FUOSZP01.marriott.com,C11118PLteLA,True
512958183971917561,SZXERSW04-5F-T1,J9779A,False
513071532221346330,BKKLCS62.Marriott.com,catalyst296024,False
513166386392058889,COSFIS01,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
513390706421519855,FRADTS56,"HP J9477A Switch 8206zl, revision K.15.18.0021, RO",False
513574789876795705,GUPFIS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
513679208244255541,SW01039VRTX,,False
514065768939150053,AGRCYS03,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
514262972884117440,YYZVNP01.marriott.com,C1161X8PLteP,True
514325644341610407,DALGTSW_TownePark_LL.Marriott.com,catwsC3560CX8pcS,False
514467705661358766,unknown,,False
514891234258413596,SATCAP01.marriott.com,C899G-LTE-NA-K9,True
515222092805540346,SNAMCSW01-1-MDF,J9850A,False
515479697052709811,BLRRZS02,"ProCurve J9022A Switch 2810-48G, revision N.11.78,",False
515719089695258969,AUHRZS04,Aruba JL558A,False
516593233807779396,BJSJWS03.Marriott.com,catalyst296048TT,False
516649456171291777,YEGECSW002-7-IDF7.singledigits.net,cat29xxStack,False
516668373864764410,HAKMCSW02-08-A8,J9773A,False
517324872608230676,m35-hG3w7,,False
517568300392583124,MESMCS57,"ProCurve J9022A Switch 2810-48G, revision N.11.78,",False
517568568953066532,BAHRZSWA-AHU1,"HP J9729A 2920-48G-POE+ Switch, revision WB.16.10.",False
517897326694952658,YOWWISW01-14-IDF14,J9146A,False
517985609273439442,ABITSP01.marriott.com,C891FK9,True
518174542113251591,BKKALS40.Marriott.com,catalyst37xxStack,False
518260700780750067,BKKDMSW07,Aruba JL262A,False
518721590630772482,TYOWYSW04-18-EPSG,Aruba JL261A,False
519530978599429491,FUOCYSW01-26-IDF,J9773A,False
519702676580184996,BKKDTS05,"ProCurve J4900B Switch 2626, revision H.10.38, ROM",False
519931413955071321,AUSOXSW01,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
520306299428807886,SNARZS11,"HP J9623A 2620-24 Switch, revision RA.16.04.0023, ",False
520529409394822618,YWGDWSW01-1-IT.Marriott.com,cat29xxStack,False
520583395048600531,ALARZSW03-21-2107,J9147A,False
520735454941453443,MLEJSS113,"HP J9773A 2530-24G-PoEP Switch, revision YA.16.10.",False
520932938946249175,MFRTSP01.marriott.com,C1161X8PLteP,True
520934492804631875,SYXAKSW04-B1-Storage,J9776A,False
521263637358656093,DENGRSWWRRPOOL.marriott.com,IE40008GT8GP4GE,False
522364165538907198,DALTYS03,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
522696981305817656,SANGLP01.marriott.com,1921k9,True
522913649517421228,CHISIP01,1921k9,True
523046727040488987,WAWPLS54,"HP J9727A 2920-24G-PoE+ Switch, revision WB.16.10.",False
523134543122022202,unknown,,False
523307760543044517,unknown,,False
523307830804759763,CAISISW48.Marriott.com,cat29xxStack,False
523454099544617251,m25-eDQqd,,False
523506501186349427,unknown,,False
523623422131983605,XIYWHSW03-21-R2103,J9774A,False
524049307348374355,CANTISW04-11-IDF,cat29xxStack,False
525328625808092934,CGQSIS48,S3100V252TP,False
525828895421919941,CMBMCS09,Aruba JL254A,False
526018052898457969,MEXJWS02,"HP J9728A 2920-48G Switch, revision WB.16.10.0016,",False
526165959483877707,SJCSFSW01,Aruba - JL724A,False
526749129021822819,DOHRZSW01-SVR-RM-A,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
526842804449045090,CTUMJSW05A-12,J9776A,False
527438928017361858,DACMDP01,1921k9,True
527817428295032881,ABQSASW02,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
528078679362307849,unknown,,False
528534729038318479,HSNSIS41.Marriott.com,catalyst296048,False
528601721770715429,HGHSIS43,S511028P,False
528641268925100902,SYXDBSW03-G-MDFE.Marriott.com,catalyst37xxStack,False
528964741911010444,INCCYSW03-12-IDF,,False
529000452951378987,SATAPP01.marriott.com,891,True
529567705227608243,ZHAFPSW04-B1-IDFB,J9776A,False
529615181458786089,unknown,,False
529710442347762486,AUSMDSW06,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
530679089713817801,SGNBRS06,"HP J9626A 2620-48 Switch, revision RA.16.04.0023, ",False
531083964955414300,OKCDTS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
531299195520267654,HOUHAP01,891,False
532166737969383581,CHICRP01.marriott.com,C899G-LTE-NA-K9,True
532495332350038716,unknown,,False
533625228483424600,unknown,,False
533737147931606990,AUSNWP01.marriott.com,C899G-LTE-NA-K9,True
533774385025801072,unknown,,False
534096796183922653,HGHJXSW03-03-IDFA,J9776A,False
534307707430204122,DXBJS43,"HP J9299A Switch 2520G-24-PoE, revision J.15.09.00",False
534395946662349928,AUHNL41,"HP J8697A Switch 5406zl, revision K.16.02.0030, RO",False
534526177452323146,SFOJWS09,"HP J9774A 2530-8G-PoEP Switch, revision YA.16.10.0",False
534699633837695199,SHESIS49,s3600V2-28TP-SI,False
535193390880371783,unknown,,False
536220425891155560,SDFRES01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
536238867139602235,YVRJWP01.marriott.com,C899G-LTE-NA-K9,True
536830370191280331,DXBTPS17,"HP J9727A 2920-24G-PoE+ Switch, revision WB.16.10.",False
537081844762100801,LANTSP01.marriott.com,C899G-LTE-NA-K9,True
537303922797791807,unknown,,False
538257684066267536,MEDMDSW47.Marriott.com,catalyst37xxStack,False
538453717709323358,CZXMCSW04-46,J9773A,False
538909780325000897,unknown,,False
539249137187836087,unknown,,False
539383297133235127,CTDRIS01,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
539519942531153437,MSPCCSW04-4W-Kitchen,ICX725048HPOE,False
540014333948913504,APWSIS01.Marriott.com,cat385048,False
540169212482085953,unknown,,False
540264662457556177,unknown,,False
540479363875628495,SINRZS22,"ProCurve J4899B Switch 2650, revision H.10.119, RO",False
540492626704354097,YQBDRSW01-6-694.singledigits.net,cat29xxStack,False
540981772393658849,YQTDESW03-00-MDF,J9775A,False
541349006135239350,DPSWHS40,"HP J9775A 2530-48G Switch, revision YA.16.10.0016,",False
541800095705909113,SUBJWP01.marriott.com,891,True
541883264281588425,DALGW-IDG9-FL17,ICX7150C12POE,False
542057970749175279,unknown,,False
542263868369696643,DXBAMS43,"HP J9562A Switch 2915-8G-PoE, revision A.15.16.002",False
542350611094392406,CHIDTS17,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
542466864719443136,WAWWI57,"HP J9774A 2530-8G-PoEP Switch, revision YA.16.10.0",False
543124782980330840,PHXDRS052,"ProCurve J8773A Switch 4208vl, revision L.11.48, R",False
543997570748930553,XIYWHSW01-08-R801,J9774A,False
544001625912073182,CKGJWSW01-07.marriott.com,cat29xxStack,False
544565562625007921,DALSNP01.marriott.com,C11118PLteEA,True
544749778125943719,WUHWIS41,s3100-26TP-PWR-EI,False
545043275352080015,BKKMSS03,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
545084800986925973,CAISISW59.Marriott.com,cat29xxStack,False
545202745532034955,BAHRZSW06,"HP J9772A 2530-48G-PoEP Switch, revision YA.16.10.",False
546519699722007177,MBDPRP01.marriott.com,C800,True
546703658704031696,XIYBRSW04-B1-IDF,J9776A,False
546742607298134875,MSPWCP01.marriott.com,C899G-LTE-NA-K9,True
547623021927287678,CHIJW-SW060-06-IDF664,J9145A,False
547754227287620004,SHAWIS41.Marriott.com,catalyst296048,False
547857292700242892,CHIXSP01.marriott.com,C899G-LTE-NA-K9,True
548066705555894888,PHXWSSW03.Marriott.com,catWsC2960s24tsS,False
548347956649603952,SHAWHSW01-03-IDFA,"HP J9772A 2530-48G-PoEP Switch, revision YA.16.06.",False
548805108790066380,m25-w6nwA,,False
549261602656137326,GEGCH,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
549278423368201945,HFEWIS41,s2403TP-EA,False
549470718007716257,SHALUSW07-01-IDFP,Aruba-JL261A,False
549907175419660698,unknown,,False
551206229760303608,SHAWIS42.Marriott.com,WsC2960P48TcL,False
551555609853328626,JKTRTS09,"ProCurve J4900B Switch 2626, revision H.10.119, RO",False
551617791483908514,YULSISW3-19-IDF4,,False
551669418638276917,ISTMD57,"ProCurve J9279A Switch 2510G-24, revision Y.11.52,",False
551969867425152254,MKESHP01.marriott.com,C899G-LTE-NA-K9,True
552253799061766720,unknown,,False
553204183280324279,QCAMCS13,"HP J9311A Switch 3500yl-48G-PoE+, revision K.16.02",False
553283274883438137,AMMSIS07,"HP J9775A 2530-48G Switch, revision YA.16.10.0016,",False
553613812609513029,XMNMDSW12-01-IDF-V1108,s5720-12TP-PWR-LI-AC,False
553944412275472256,HOUXPP01.marriott.com,C800,True
553954487602875110,XIYWHSW14-21-R2118,J9774A,False
554011960203025878,unknown,,False
555063993065122123,ZHAFPSW03-B1-IDFB,J9773A,False
555258976551892734,BUSSISW03-01-111,Aruba-JL262A,False
555733979145237342,DOHLASW21,Aruba JL558A,False
555874377910912407,YYZCYP01.marriott.com,891,True
555967738178983249,LAXVRSW01,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
556452915134647850,CAIXRS033.Marriott.com,cat29xxStack,False
556958412069003749,LAXVRSW02,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
557290730699042191,unknown,,False
557431979049548139,STLFWS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
557674757984386222,RUHRZS35.Marriott.com,WS-C2960X-48FPS-L,False
558607272561329757,HOUWDS01,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
559031128136377117,XMNMCSW03-10-IDF,J9773A,False
559757539169618661,DXBAKS07.Marriott.com,cat29xxStack,False
560041597852728602,LAXEBSW02-B1-IDFB1N,J9772A,False
560165655038668121,PHXSHS01,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
560336122910704796,SHESISW47,s3600V2-52TP-SI,False
561953336923471043,HKGAPP01.marriott.com,891,True
562048670609635652,unknown,,False
562141287383286252,HGHCWP01.marriott.com,C11118PLteLA,True
562843993002008612,OKCFIP01.marriott.com,C899G-LTE-NA-K9,True
562965602572258008,LBLFIP01.marriott.com,C800,True
563162588710802780,MCICRSW03-01-IDF1-FD2,Aruba JL262A,False
563331596199808293,DXBHRS09,"HP J9727A 2920-24G-PoE+ Switch, revision WB.16.10.",False
563409745154385262,HUZSBS55,"ProCurve J9085A Switch 2610-24, revision R.11.122,",False
563471961305388788,SANCDS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
563602350339138680,PEQFIS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
564155522458837021,DENGRSWTRC2-8,"Aruba 3810M Switch Stack, revision KB.16.10.0011, ",False
564238919162553716,PHXAFP01.marriott.com,C899G-LTE-NA-K9,True
564381927634474153,unknown,,False
565018934181083883,CZLMCSW06,"HP J9729A 2920-48G-POE+ Switch, revision WB.16.10.",False
565171336585911813,INCCYSW01-16-IDF,Aruba-JL256A,False
565510464510588815,unknown,,False
566287844937857526,unknown,,False
566351552505547196,unknown,,False
566380142834131664,IDARIP01.marriott.com,891,True
566526235724069113,LHEFPP01.marriott.com,C11118PLteEA,True
566735523984732507,SATJWSW64-RemotePool.singledigits.net,WS-C3650-48FD-L,False
567036286377482357,AUSRB,,False
568037616472995012,MJVMUP01.marriott.com,C1161X8PLteP,True
568183145834003263,YYZWISW01-ST6-IDF41.singledigits.net,cat3560x24P,False
568599579422166549,SHAJSP01,1921k9,True
568951512283877370,NGBMCP01.marriott.com,891,True
568973394923933247,CHIJW-SW105-10-IDF1050,J9147A,False
569158544506557454,LASNOS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
569369685937134045,YYCCRS01,"HP J9782A 2530-24 Switch, revision YB.15.16.0006, ",False
569756515581977833,DXBRG-SW12-L12-IDF01,,False
569824903794624368,HOUFBS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
570289650564096312,ANCDTP01.marriott.com,C11118PLteEA,True
570998733181404065,unknown,,False
571325338127939434,MFERIS01,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
571587169448533284,YULAKP01.marriott.com,C11118PLteEA,True
571642316103138362,CHIGSSW03-IDF-1P,Aruba JL262A,False
572582055390726543,unknown,,False
572939493323184812,GEGADP01.marriott.com,891,True
573145663830989259,unknown,,False
573775183483515703,lejdts03engup,"ProCurve J4900B Switch 2626, revision H.10.119, RO",False
574591163951740294,MKEGFS211,"HP J9565A Switch 2615-8-PoE, revision A.15.16.0021",False
574871654194924601,HNMMKP01.marriott.com,C899G-LTE-NA-K9,True
575004148536336828,OSAXRS013.Marriott.com,catalyst296024PC,False
575394239315281528,ROGFIS01,"ProCurve J9019B Switch 2510B-24, revision Q.11.78,",False
575518926436457133,HGHJXSW02-01-IDFA,Aruba-JL261A,False
575637698473069659,PRGLCS03.Marriott.com,cat29xxStack,False
575739716232123351,DXBMB48,Aruba JL322A,False
575997084959821355,SZXXRS40,s7506E,False
576747408125371842,HGHJWS12,"ProCurve J9085A Switch 2610-24, revision R.11.122,",False
576850202878433719,DFWMCS03,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
577331782432846071,BLRWFS11,"ProCurve J9086A Switch 2610-24/12PWR, revision R.1",False
577661292844989910,YVRDTS01,"ProCurve J8773A Switch 4208vl, revision L.11.48, R",False
577687104215044967,JNBMCS09,ICX715024POE,False
577941900357353719,XIYWHSW02A-B1M-IDF,J9773A,False
578918302288796208,MSPARS02,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
579910241222269158,MBSCBS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
580176538682548213,CGOGSS41,"HP J9626A 2620-48 Switch, revision RA.16.04.0023, ",False
581758775540529095,MLIFDP01.marriott.com,C11118PLteEA,True
582558588155130338,XIYWHSW19-19-R1919,J9774A,False
582941357899205117,PHXLCSW01-01-IDF-CAMEL1A.Marriott.com,WS-C2960S-24PS-L,False
583290166462700419,XIYWHSW14-16-R1616,J9774A,False
584054766909600428,DALPTS03,"HP J9147A 2910al-48G Switch, revision W.15.14.0018",False
584508458612919023,MILLCP01,1921k9,True
584564270891212135,SHAWIS50.Marriott.com,WsC2960P48TcL,False
584698815304471398,unknown,,False
585250558500293047,MILSOS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0009, ",True
585435951704217143,PDXCES02,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
586030191787729761,MNLSIP01.marriott.com,C899G-LTE-NA-K9,True
586428111293875282,CUNRZSW02,ICX715048,False
586937683107395937,unknown,,False
587934821176514078,ZISWZSW03-46-IDF,J9775A,False
588150924450639415,BOMSSW63,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
588246290226898115,OAKFIP01.marriott.com,C899G-LTE-NA-K9,True
588505580150322727,unknown,,False
588540191359128029,DENGRSW-PSAV-SALES,Aruba JL073A,False
588960524734211372,SANSHP01.marriott.com,C899G-LTE-NA-K9,True
589598852884775997,YULBCS01,"HP J9776A 2530-24G Switch, revision YA.16.10.0016,",False
589677439083451886,DTWMAP01,1921k9,True
589806625905178379,HKTJWS10-ACMKB,"ProCurve J9086A Switch 2610-24/12PWR, revision R.1",False
590090057328620743,SZVELS41,S5120-48P-EI,False
590433983857451914,AUSBUS04,"HP J9783A 2530-8 Switch, revision YB.16.10.0016, R",False
590548364136012073,unknown,,False
590954049847973780,CANGNS60,S512052PWiNet,False
591301245236973026,unknown,,False
591381448414814325,unknown,,False
592037441842153955,DPSSWS10,"HP J9623A 2620-24 Switch, revision RA.16.04.0023, ",False
592102616844147365,SFOACP01.marriott.com,C899G-LTE-NA-K9,True
592518640614672250,XIYWHSW21-05-R525,J9774A,False
592644086671081806,QCAMCS18,"HP J9311A Switch 3500yl-48G-PoE+, revision K.16.02",False
592972937100853182,BKKWIS06.Marriott.com,cat29xxStack,False
593684931674114256,TPEWHS67.Marriott.com,cat296024TCS,False
593686847501889649,XIYWHSW28-06-R631,J9774A,False
593865826788024462,unknown,,False
594377673145622551,PRGTXP01.marriott.com,C11118PLteEA,True
594409496134809987,unknown,,False
595074240456581689,ISTDTSW04-1BA-K1.Marriott.com,cat296048TCS,False
595358722695431516,unknown,,False
595694167871781857,CTUFTP01.marriott.com,C11118PLteLA,True
595776420822316407,RUHCYS03,"HP J9573A 3800-24G-PoE+-2SFP+ Switch, revision KA.",False
596741902209192296,SHAMPSW02-01-IDF-01,J9776A,False
596909875143770258,MHPBRP01.marriott.com,891,True
596997149268190172,DALSPS01,"HP J9782A 2530-24 Switch, revision YB.16.10.0016, ",False
597311852855786684,TYOYSP01.marriott.com,C899G-LTE-NA-K9,True
597556132795019193,HANJWS02,"ProCurve j9020a Switch 2510-48, revision U.11.66, ",False
597726055904452944,SYXAKSW01-02-AV,J9773A,False
598387921585671835,MSPWESW05-01-MDF,Aruba - JL727A,False
598531111653631847,DOHWI55,"HP J9727A 2920-24G-PoE+ Switch, revision WB.16.10.",False
598746747743997342,unknown,,False
599220140487958672,unknown,,False
599724961551121627,TSNTWS40,s7503E,False
600173411068752359,unknown,,False
600189352457658032,SATALP01,1921k9,True
600390797477605104,HETSIS42.Marriott.com,catalyst291824TC,False
600447700889505231,WUHOVP01.marriott.com,C11118PLteLA,True
600514733266816834,BKKFPSW49,ICX715024POE,False
